task,solved,final_pixel_accuracy,n_hidden_channels,temperature,steps,trials,learning_rate,mask_prob_low,mask_prob_high
426,False,0.9066666960716248,20,5,10,128,0.002,0.0,0.75
427,False,0.8421052694320679,20,5,10,128,0.002,0.0,0.75
428,False,0.8650793433189392,20,5,10,128,0.002,0.0,0.75
429,False,0.7549999952316284,20,5,10,128,0.002,0.0,0.75
430,False,0.7520660758018494,20,5,10,128,0.002,0.0,0.75
431,False,0.5976331233978271,20,5,10,128,0.002,0.0,0.75
432,False,0.8525640964508057,20,5,10,128,0.002,0.0,0.75
433,False,0.4599999785423279,20,5,10,128,0.002,0.0,0.75
434,False,0.6666666865348816,20,5,10,128,0.002,0.0,0.75
435,False,0.6599999666213989,20,5,10,128,0.002,0.0,0.75
436,False,0.7258979082107544,20,5,10,128,0.002,0.0,0.75
437,False,0.8549999594688416,20,5,10,128,0.002,0.0,0.75
438,False,0.7988889217376709,20,5,10,128,0.002,0.0,0.75
439,False,0.8515625,20,5,10,128,0.002,0.0,0.75
440,False,0.7291666865348816,20,5,10,128,0.002,0.0,0.75
441,False,0.8488889336585999,20,5,10,128,0.002,0.0,0.75
442,False,0.7400000095367432,20,5,10,128,0.002,0.0,0.75
443,False,0.8611111044883728,20,5,10,128,0.002,0.0,0.75
444,False,0.9375000596046448,20,5,10,128,0.002,0.0,0.75
445,False,0.6899999976158142,20,5,10,128,0.002,0.0,0.75
446,False,0.5555555820465088,20,5,10,128,0.002,0.0,0.75
447,False,0.6622222661972046,20,5,10,128,0.002,0.0,0.75
448,False,0.6533333659172058,20,5,10,128,0.002,0.0,0.75
449,False,0.7333333492279053,20,5,10,128,0.002,0.0,0.75
450,False,0.81717449426651,20,5,10,128,0.002,0.0,0.75
451,False,0.8899999856948853,20,5,10,128,0.002,0.0,0.75
452,False,0.7337278127670288,20,5,10,128,0.002,0.0,0.75
453,False,0.8241758346557617,20,5,10,128,0.002,0.0,0.75
454,False,0.6800000071525574,20,5,10,128,0.002,0.0,0.75
455,False,0.6632652878761292,20,5,10,128,0.002,0.0,0.75
